"Id","Name","Website","Logo","Description","Founded","FoundersName","FoundersRelatedLocations","TotalRaised","Valuation","ValuationDate","Location","Twitter","Facebook","Instagram","LinkedIn","Medium","Youtube","Email","AngelList","ProductHunt","Phone","FacebookReview","FacebookLikes","FacebookCheckIns","MembersCount","Tags","LastActivity","PrimarySource","CreatedTimeStamp","UpdatedTimeStamp"
"f50cd19b-0822-414b-85fe-4e1def62588d","Kangji Medical","http://www.hzkangji.com/","https://parsers.vc/logo/f50cd19b-0822-414b-85fe-4e1def62588d-0.webp","杭州康基医疗器械有限公司成立于2004年8月，是一家专业研发、生产和销售各种内镜手术器械、一次性微创手术器械、植入耗材和内镜设备的国家重点扶持的高新技术企业，是中国医用内镜产业基地（桐庐）骨干单位，桐庐省级医疗器械高新技术产业化基地骨干企业，中国医学装备协会理事单位，中国医疗器械行业协会理事单位，浙江省医疗器械行业协会副会长单位、桐庐县医疗器械行业协会会长单位。","","","","","","","","","","","","","","hr@hzkangji.com","","","","","","","501-1000","Hardware
Internet
Manufacturing
MedTech
Service
Software","","FundWebsite","2/8/2021 10:01:08 PM","1/24/2024 2:58:33 AM"
"c6bd1655-5e7e-4620-b087-6bc9f97a6b01","Inventus","http://www.iccnexergy.com/","https://parsers.vc/logo/c6bd1655-5e7e-4620-b087-6bc9f97a6b01-0.webp","On April 2015, ICCNexergy, Inc. merged with Palladium Energy, one of its main competitors, to become the US largest independent designer and manufacturer of custom rechargeable power systems (including Lithium-ion battery packs, battery chargers, docking stations, and highly efficient power supplies), with engineering expertise across all industry end-markets (including a full suite of in-house design, tooling, and test capabilities to manage complex programs from design through production). Its partners include major OEMs in the commercial, industrial, medical and military markets. The newly created group, headquartered in Chicago (Illinois), has a global low-cost manufacturing scale (China, Malaysia, Brazil, Mexico, US) to address customers’ international needs. The Group employs 3,000 people across 11 locations.","","","","","","","United States","","https://www.facebook.com/Inventussports","","","","","","","","","","","","201-500","Battery
Design
EnergyTech
Engineering
Industry
Manufacturing
MedTech
Product
Supply
Technology","","FundWebsite","2/8/2021 9:52:56 PM","1/22/2024 3:46:18 PM"
"669bbef8-2398-42e4-b0e8-67c24d30bdf0","ICQ Holding","http://www.icqholdingspa.com/","https://parsers.vc/logo/669bbef8-2398-42e4-b0e8-67c24d30bdf0-0.webp","ICQ sviluppa anche soluzioni per la cogenerazione di energia elettrica ed energia termica, sistemi alimentati con combustibili convenzionali e non (biofuel), impianti che abbinano lo sfruttamento di fonti diverse, per esempio la biomassa e il fotovoltaico, e progetti di risparmio ed efficienza energetica per lilluminazione e per il recupero delle dispersioni di calore (cascami termici a bassa entalpia).","","","","23049409","","","Italy, Lazio, Rome","","","","","","","","","","","","","","51-200","Development
EnergyTech
IT","6/6/2024 12:00:00 AM","FundWebsite","7/1/2021 10:34:49 PM","6/8/2024 5:05:02 AM"
"eb3cc3b3-357b-49cf-9935-d580c27edc75","ILC Dover","http://www.ilcdover.com","https://parsers.vc/logo/eb3cc3b3-357b-49cf-9935-d580c27edc75-0.webp","ILC Dover is a world leader in the innovative design and manufacturer of engineered products employing high-performance flexible materials to aerospace, medical and inflatables markets.","1947","","","","","","United States, Delaware, Newark","https://twitter.com/ILCDover","https://www.facebook.com/ILCDover","","https://www.linkedin.com/company/ilc-dover","","https://www.youtube.com/user/ILCDoverLP","","","","+1 302-335-3911","","","","501-1000","Aerospace
Beverage
Commerce
Engineering
FoodTech
Manufacturing
Materials
Medtech
Product
Provider","6/25/2024 12:00:00 AM","FundWebsite","4/1/2020 12:00:00 AM","6/27/2024 10:24:54 AM"
"f7787176-7994-4f62-96f9-e39720708702","iliad","http://www.iliad.it/","https://parsers.vc/logo/f7787176-7994-4f62-96f9-e39720708702-1.webp","La verità fa crescere. Per sempre, per davvero. #weareiliad 🚀","","","","","","","Italy, Lombardy, Milan","https://twitter.com/IliadItalia","https://www.facebook.com/iliadItalia","https://www.instagram.com/iliaditalia","https://www.linkedin.com/company/iliaditalia","","https://www.youtube.com/channel/UCIPsMRZ9208ceXgsCJovFDA","","","","","","268945","","","Brand
Internet
IT
Market
Media
Mobile
Technology","","FundWebsite","2/8/2021 9:50:04 PM","1/13/2024 1:46:36 AM"
"ec0b82bc-14ab-4648-8fe0-31e589e26e8a","imes-icore GmbH","http://www.imes-icore.de/","https://parsers.vc/logo/ec0b82bc-14ab-4648-8fe0-31e589e26e8a-1.webp","Philosophie

Getreu nach dem Motto der imes-icore GmbH ""competence in cnc & dental solutions"" stellt das Unternehmen spezialisierte CNC - Maschinensysteme für den Weltmarkt her.
 
Der Kunde erhält bei der imes-icore GmbH von Anfang an durch eine kompetente Beratung bzw. Vorführung im Hause einen kompletten Lösungsvorschlag für die zu realisierende Aufgabe.
Nach Abnahme und Lieferung eines CNC - Maschinensystems wird eine entsprechende Schulung und Betreuung des Kunden und des Maschinen - Systems durch das Fachpersonal im After - Sales Service gewährleistet.","","","","","","","Germany, Hesse, Eiterfeld","","https://www.facebook.com/imes-icore-GmbH-114151428664746","https://www.instagram.com/imesicore","https://www.linkedin.com/company/imes-icore-gmbh","","http://www.youtube.com/imesicore","info@imes-icore.de","","","+49 6672 898228","","11582","","","Business
Dental
HealthTech
IT
Life
Product
Sales
Science
Service
WaterTech","8/3/2017 12:00:00 AM","FundWebsite","2/8/2021 9:50:37 PM","1/11/2024 2:17:53 AM"
"fcafc5d8-a25a-468a-a50a-b01974aae951","Immedica Pharma","http://www.immedica.com/","https://parsers.vc/logo/fcafc5d8-a25a-468a-a50a-b01974aae951-0.webp","Immedica is a fully-fledged independent pharmaceutical company with high performing commercial capabilities in Europe and the Middle East.","2011","","","","","","","","","","https://www.linkedin.com/company/medical-need-europe-ab","","","info@immedica.com","","","","","","","","Commerce
Drug
HealthTech
Industry
IT
Media
MedTech
Product
Social
Specialty","6/15/2024 12:00:00 AM","FundWebsite","10/25/2020 3:24:53 PM","6/15/2024 8:36:05 PM"
"ddcc6c67-197a-42e8-b2cd-596d55e52328","Imperva","http://www.imperva.com/","https://parsers.vc/logo/ddcc6c67-197a-42e8-b2cd-596d55e52328-4.webp","Imperva is a cybersecurity leader with a mission to protect data and all paths to it. We protect the data of over 6,000 global customers from cyber attacks through all stages of their digital transformation. Our products are informed by the Imperva Research Lab, a global threat intelligence community, that feeds the latest security and compliance expertise into our solutions.","2013","","","","","","United States, Massachusetts, Waltham","","https://www.facebook.com/imperva","https://www.instagram.com/Imperva","https://www.linkedin.com/company/imperva","","https://www.youtube.com/user/ImpervaChannel","info@imperva.com","","","+1 650-345-9000","","","","1001-5000","App
Cloud
Cybersecurity
Data
Database
Information
IT
Platform
Product
Security","8/12/2024 12:00:00 AM","FundWebsite","6/13/2020 9:15:56 AM","8/13/2024 2:52:55 AM"
"f068c5e4-4fe6-4cd9-a67c-ffd653080b56","Indom","http://www.indom.com/","https://parsers.vc/logo/f068c5e4-4fe6-4cd9-a67c-ffd653080b56-0.webp","CSC Digital Brand Services secures corporate digital assets against cyber threats and protects online brands from being exploited via counterfeit websites, fraud, and IP violations.","","","","","","","","https://twitter.com/cscdbs","","","https://www.linkedin.com/company/csc-digital-brand-services","","","","","","","","","","","Brand
Business
Corporate
Industry
Online
Property
Service","","FundWebsite","2/8/2021 9:59:14 PM","1/13/2024 1:50:15 AM"
"50c2b31f-7755-4bbe-be05-f3c266a33bc5","Infoblox","http://www.infoblox.com/","https://parsers.vc/logo/50c2b31f-7755-4bbe-be05-f3c266a33bc5-0.webp","Infoblox cloud-first security and core networking services deliver visibility, automation, and cybersecurity across the hybrid, multi-cloud enterprise.","1999","","","","","","United States, California, Santa Clara","https://twitter.com/infoblox","https://www.facebook.com/Infobloxinc","","https://www.linkedin.com/company/infoblox","","https://www.youtube.com/InfobloxInc","lise@infoblox.com","","","","","","","1001-5000","Automation
Enterprise
Infrastructure
IT
Management
Networks
Security
Service
Software
Technology","8/21/2024 12:00:00 AM","FundWebsite","7/3/2020 5:44:37 PM","8/21/2024 12:05:13 PM"
"1bd7ca55-f98a-4af5-8154-61282166855a","Innovation group","http://www.innovation-group.com/","https://parsers.vc/logo/1bd7ca55-f98a-4af5-8154-61282166855a-0.webp","Headquartered in the UK, Innovation Group is a global provider of Business Process Outsourcing Services (“BPO”) and claims management software solutions primarily to the property / motor insurance and fleet industries. Its core capabilities include case management (i.e. running call centers to handle claims, validate the claims) and management of the repair supply chain (build a network of suppliers, negotiate rebates, track the repair process etc.). IG operates in the UK, Germany, France, US, South Africa and Australia and employs ~3,000 people.","","","","","","","","","https://www.facebook.com/TheInnovationGroup","","https://www.linkedin.com/company/innovation-group-llc","","","","","","","","","","","AfricaTech
Business
InsurTech
Management
Property
Provider
Service
Software
Supply","","FundWebsite","2/8/2021 10:04:34 PM","1/22/2024 3:49:09 PM"
"4650ac36-89f5-44cb-8036-c624c359703a","INNOViON Corporation","http://www.innovioncorp.com/","https://parsers.vc/logo/4650ac36-89f5-44cb-8036-c624c359703a-0.webp","INNOViON provides outsourced ion implantation services to semiconductor and related technology customers. Ion implantation is a materials engineering process by which ions of a material are accelerated in an electrical field and impacted into another solid, typically a silicon-based wafer. INNOViON’s customers serve a variety of end markets including cellular technology, internet/telecommunication equipment, automotive, industrial and medical devices. First Capital Partners provided mezzanine debt and equity co-investment to enable an experienced executive team to acquire the business.","2001","","","","","","United States, Colorado, Colorado Springs","","","","","","","","","","","","","","51-200","Automation
Business
Engineering
Equipment
Hardware
Industry
Materials
MedTech
Service
Technology","","FundWebsite","8/13/2021 9:40:34 AM","1/24/2023 6:12:38 PM"
"cafc8a09-26a6-4941-b985-7b1f7c54c44d","Intersect ENT","http://www.intersectent.com/","https://parsers.vc/logo/cafc8a09-26a6-4941-b985-7b1f7c54c44d-1.webp","Located in Menlo Park, CA, Intersect ENT’s initial focus is chronic sinusitis, a condition that affects one out of eight adults in the U.S. and has a greater impact on quality of life than congestive heart failure or chronic back pain.For these chronic sinus sufferers, their condition deeply impacts their quality of life and often requires a complex combination of medical and surgical therapy. While surgical solutions relieve symptoms in many patients, disease can recur even in the postoperative period; the majority have symptoms that persist within the first year. We at Intersect ENT believed there had to be a better way — to improve both the patient experience and surgical outcomes as well as alleviate physician frustration with disease recurrence. We developed the PROPEL steroid-releasing implant with these goals in mind.

PROPEL sinus implants props open the sinus cavity following surgery and allows for localized delivery of steroid directly to the sinus mucosa, as it dissolves. For patients, this may mean less invasive treatment options, improved surgical outcomes, and reduced need for systemic drugs such as oral steroids which can lead to serious side effects.

Innovation and creativity are driving forces for our company. Intersect ENT holds more than 25 issued U.S. patents and more than 90 patents and pending applications worldwide.

Intersect ENT (NASDAQ: XENT) is a publicly traded company.","2003","","","60000000","","","United States, California, Menlo Park","https://twitter.com/IntersectENT","https://www.facebook.com/IntersectENT","","https://www.linkedin.com/company/intersect-ent","","","marketing@intersectent.com","","","+1 650-641-2100","","729","","","Care
Delivery
Drug
Hardware
HealthTech
IT
Life
MedTech
Technology","9/20/2021 12:00:00 AM","FundWebsite","7/8/2020 11:51:14 AM","12/5/2022 11:17:57 PM"
"a34534bb-dceb-40f3-9cea-3660a0f25536","inthinc Technology Solutions, Inc.","http://www.inthinc.com/","https://parsers.vc/logo/a34534bb-dceb-40f3-9cea-3660a0f25536-1.webp","inthinc is now ORBCOMM! Follow https://www.facebook.com/ORBCOMM

inthinc provides the only comprehensive driving safety system that changes driver behavior in real time to improve safety and fleet efficiency. inthinc solutions provide a unique combination of in-vehicle driver alerts, vehicle location and diagnostics, distracted driving prevention and fleet management features that detail performance and trends for individual drivers or the entire fleet. This advanced, patent-pending technology and approach has led to dramatic improvements in driving safety.

Primary features include:
 - In-vehicle, verbal mentoring in real time for driving behaviors such as speeding, seat belt   usage, sharp turns, hard stopping and rapid acceleration
 - Speed-by-Street™, which compares vehicle speed to a proprietary database of posted speed limits on individual roads
 - SmartZones™ for advanced geo-fencing
 - Distracted driving prevention with abililty to detect and restrict mobile device usage for calls, texting, browsing and other applications
 - Real-time incident notification via text, e-mail or phone call
 - Real-time and historical reporting via a web portal for instant feedback and trend analysis

inthinc solutions include applications for fleets, small businesses, families and motorsports.","1997","","","","","","United States, Utah, Salt Lake City","","https://www.facebook.com/inthinc","","","","","contact@inthinc.com","","","+1 801-886-2255","","265","","201-500","Data
Diagnostics
Firm
Hardware
Human
Manufacturing
Software
Technology
Time
Vehicles","9/9/2022 12:00:00 AM","FundWebsite","7/1/2021 10:23:08 AM","11/28/2023 10:26:56 AM"
"2555d424-2527-4b40-a20d-99c0a97f624f","Intresco","http://www.intresco.com.vn/","","Trang chủ - Intresco","","","","","","","","","","","","","","","","","","","","","11-50","Commerce
Construction
Development
Estate
Website","","FundWebsite","11/29/2021 7:32:12 AM","1/18/2023 11:10:41 PM"
"447efe21-dad5-4b74-9854-225ddd0ce46e","Ionisos","http://www.ionisos.fr/","https://parsers.vc/logo/447efe21-dad5-4b74-9854-225ddd0ce46e-0.webp","Spécialiste de la stérilisation, le groupe IONISOS vous propose de stériliser, conserver, assainir et réticuler vos produits.","","","","","","","France, Auvergne-Rhône-Alpes, Dagneux","","","","https://www.linkedin.com/company/ionisos","","","","","","","","","","","HealthTech
IT
Life
Provider
Science
Service","7/26/2019 12:00:00 AM","FundWebsite","2/8/2021 10:05:09 PM","6/14/2024 2:06:35 PM"
"e7ddd365-9fdc-45c3-abe8-cecad8f6e744","Irca Spa","http://www.irca.eu/","https://parsers.vc/logo/e7ddd365-9fdc-45c3-abe8-cecad8f6e744-1.webp","CHOCOLATE
PASTRY
GELATO
BAKERY

DECORATIONS
That's the Dobla Touch!
---
IRCA ACADEMY
IRCA Academy is the new training centre dedicated to professionals in the fields of chocolate, pastry, bakery, Gelato and food service.","","","","","","","Italy, Lombardy, Gallarate","","https://www.facebook.com/ircaspa","https://www.instagram.com/irca_spa","https://www.linkedin.com/company/irca-s.p.a.","","https://www.youtube.com/user/IrcaItalia","info@irca.eu","","","+39 0331 284111","","15135","","","B2B
Bakery
Brand
Family
FoodTech
Industry
IT
Manufacturing
Market
Product","3/21/2022 12:00:00 AM","FundWebsite","2/8/2021 10:04:45 PM","1/12/2024 11:13:12 PM"
"22a23123-78a1-404a-911e-74145fc245f3","IRM","http://www.irm-sa.fr/","https://parsers.vc/logo/22a23123-78a1-404a-911e-74145fc245f3-0.jpg","Based in Luçon (in the Vendée) and founded by Mister Jean Tessier, the IRM group (Idéal Résidence Mobile) is the French leader in the production and sale of mobile homes. A pioneer in the market in 2004, the group has increased sales over the last 10 years at an average rate of 25%. Based on an aggressive sales strategy, high quality and innovative products, the competence of its management and an efficient business organization IRM’s market share has risen from around 6% in 1993 to 30% today. The IRM group produces more than 7,500 mobile homes at its 4 production sites in France and in the year 2005-2006 posted revenues of €108 million with an EBITDA margin of more than 11%. The group employs around 550 people. The IRM product range falls into two categories: (i) “rental” models intended for camp sites and tour operators who rent mobile homes to individuals for seasonal holidays;(ii) “residential” models intended for individuals who use their mobile home as a second residence.","","","","","","","Metropolitan France","","","","","","","","","","","","","","","Business
Home
Management
Market
Mobile
Product
Production
Rental
Residence
Sales","","FundWebsite","10/20/2020 3:02:55 PM","8/1/2024 9:44:52 AM"
"b1787787-0127-4067-9f37-acee47f92599","ISS A/S","http://www.issworld.com/","https://parsers.vc/logo/b1787787-0127-4067-9f37-acee47f92599-0.png","ISS, a leading workplace experience and facility management company, provides placemaking solutions that contribute to better business performance and makes life easier, more productive and enjoyable – delivered to high standards by people who care.

To read our privacy statement, please visit our website: https://www.issworld.com/privacy-statement","1901","","","","","","Denmark, Capital Region of Denmark, Copenhagen","https://twitter.com/issworld","https://www.facebook.com/issworld","","https://www.linkedin.com/company/iss-facility-services-a-s","","https://www.youtube.com/user/ISSworldservicesTV","dpo@group.issworld.com","","","","","509519","","10001+","Active
B2B
Business
Facility
Life
Local
Management
Service
Social
Workplace","8/28/2024 12:00:00 AM","FundWebsite","2/8/2021 9:57:20 PM","8/29/2024 5:49:42 PM"
"9d893f5b-f6dd-4da7-b596-d87e1080ab87","Italmatch Chemicals","http://www.italmatch.it/","https://parsers.vc/logo/9d893f5b-f6dd-4da7-b596-d87e1080ab87-0.webp","Founded in 1997 by Sergio Iorio, Italmatch is a leading global manufacturer of specialty chemical additives, operating across four key business units: Water & Oil Treatment, Lubricants, Flame Retardants & Plastic Additives, Performance Products & Personal Care. The Company is headquartered in Genoa, Italmatch has truly global reach across Europe, the USA and Asia.","","","","","","","Italy, Liguria, Genoa","","","","https://www.linkedin.com/company/italmatch-chemicals-spa","","","","","","","","","","","Business
Care
Chemical
Industry
Manufacturing
Oil
Personal
Product
Specialty
WaterTech","6/27/2018 12:00:00 AM","FundWebsite","2/8/2021 9:55:26 PM","6/14/2024 2:06:52 PM"
"a5ec397b-eae4-4b71-a65b-b002bffdd618","J&amp;E Companies","http://www.jecompanies.com/","https://parsers.vc/logo/a5ec397b-eae4-4b71-a65b-b002bffdd618-4.webp","A one stop source for Precision Sheet Metal Manufacturing and Machining.","1972","","","","","","United States, Iowa","","https://www.facebook.com/JE-Companies-238754117152853","","https://www.linkedin.com/company/jecompanies","","","sburvee@jecompanies.com","","","+1 763-559-4470","","95","","501-1000","Aerospace
AgriTech
Business
Commerce
FinTech
Manufacturing
MedTech
Production
Service
Space","8/27/2022 9:12:38 AM","FundWebsite","8/29/2022 3:57:18 PM","7/7/2023 3:00:40 PM"
"cddca8fe-e353-43ee-9271-cfad3f967beb","Jeld Wen","http://www.jeld-wen.com/","https://parsers.vc/logo/cddca8fe-e353-43ee-9271-cfad3f967beb-1.png","En 1996, JELD-WEN fonde JELD-WEN of Canada.  En 2003, JELD-WEN rassemble ses 27 marques sous un seul nom de produit, faisant de JELD WEN l'un des plus importants fabricants de portes et fenêtres au monde.","1960","","","","","","United States, North Carolina, Charlotte","","","https://www.instagram.com/jeldwenusa","","","https://youtu.be/4bY5HQvMtbU","","","","","","5545","","10001+","AdTech
Building
Construction
Content Distribution
Market
Materials
Supply","8/13/2024 12:00:00 AM","FundWebsite","2/8/2021 10:00:51 PM","8/13/2024 10:11:00 PM"
"ce4baa73-1e92-4083-956f-43ff85c1a646","Climatics Mechanical Group","http://www.jensensph.com/","https://parsers.vc/logo/ce4baa73-1e92-4083-956f-43ff85c1a646-0.jpeg","Call Jensen's Plumbing &amp; Heating Inc at (815) 338-1936 in Woodstock, IL, for residential and commercial HVAC and plumbing.","","","","","","","United States, Illinois, Woodstock","","","","","","","genmgr@jensensph.com","","","","","","","51-200","Automation
Building
Commerce
Industry
Installation
MedTech
Platform
Public
Service
WaterTech","5/9/2024 10:59:37 AM","FundWebsite","8/13/2021 9:39:40 AM","5/9/2024 11:01:14 AM"
"d700501a-f68e-487e-b86f-9126306c74f1","J.LINDEBERG","http://www.jlindebergusa.com/","https://parsers.vc/logo/d700501a-f68e-487e-b86f-9126306c74f1-0.webp","J.LINDEBERG aims to inspire with products characterized by innovation, style and performance. We aim higher.","","","","","","","United States","","","https://www.instagram.com/jlindebergsport","","","","customercareusa@jlindeberg.com","","","","","","","","Product","","FundWebsite","3/9/2021 9:04:44 AM","2/4/2023 4:11:03 PM"
"06ebab28-7923-4883-bc59-5d4b6e7148b4","Kaiam","http://www.kaiam.com/","https://parsers.vc/logo/06ebab28-7923-4883-bc59-5d4b6e7148b4-1.webp","Kaiam is One of the leading online store in Pakistan.","2019","","","35000000","","","Pakistan","https://twitter.com/kaiampk","https://www.facebook.com/kaiampk","https://www.instagram.com/kaiampk","https://www.linkedin.com/company/kaiam","","https://www.youtube.com/channel/UC4g0o6S4F7jKAQtljHwOj3A","info@kaiam.com","","","","","4030","","","Clothing
Enterprise
Online
Optics
Platform
Shop
Store","9/23/2014 12:00:00 AM","FundWebsite","7/6/2020 12:18:01 PM","12/6/2022 12:12:46 AM"
"4a995929-8877-4cb5-815d-057ee431976b","Karma","http://www.karma.life/","https://parsers.vc/logo/4a995929-8877-4cb5-815d-057ee431976b-1.webp","The Karma App offers sustainable and delicious take-away food from the best restaurants, coffee shops &amp; grocery stores. Always with a tasty discount. Save food before it goes to waste - using Karma&#x27;s app. Read more here!","2015","","","15411754","","","Sweden, Stockholm","","https://www.facebook.com/Karma-110965867006714","","https://www.linkedin.com/company/karmabot","","https://www.youtube.com/watch?v=B1CPE6WWsAQ","support@karma.life","","","+1 801-664-5618","","","","11-50","App
E-commerce
FinTech
FoodTech
Grocery
IT
Marketplace
Mobile
Platform
Waste","11/12/2023 1:58:06 PM","FundWebsite","10/25/2020 1:58:40 PM","1/11/2024 3:22:48 AM"
"615ae3dc-a43b-4f5a-a17f-a27617e7d2b3","Kelway","http://www.kelway.co.uk/","https://parsers.vc/logo/615ae3dc-a43b-4f5a-a17f-a27617e7d2b3-0.png","Business: Core recognised the opportunity to grow Kelway by acquisition into a substantial business and to broaden its offering into services and related activities. This required a substantial involvement in identifying and negotiating 7 acquisitions, and enhancing the senior management team as the business grew rapidly in scale. During Core’s involvement Kelway grew from £45m of turnover to over £550 million and was ranked in the Sunday Times Profit Track 100 for most years during Core’s investment. Core successfully realised the investment following a competitive auction process exiting to CDW Corporation in November 2014.","","","","","","","","","","","","","","","","","","","","","","Auction
Business
FinTech
Management
Service","4/2/2013 12:00:00 AM","FundWebsite","9/2/2021 2:39:56 PM","7/29/2024 5:47:28 AM"
"04d01c6d-14be-4f5e-88f0-3962dc8ed7e1","Kenna Security","http://www.kennasecurity.com/","https://parsers.vc/logo/04d01c6d-14be-4f5e-88f0-3962dc8ed7e1-1.webp","Kenna is a SaaS Risk and Vulnerability Intelligence platform that accurately measures risk and prior","2011","","","88000000","","","United States, California, Santa Clara","https://twitter.com/KennaSecurity","https://www.facebook.com/KennaSec","","https://www.linkedin.com/company/kennasecurity","","https://www.youtube.com/channel/UC19zynWM3s3oFKwuLn3l11g","HELLO@KENNASECURITY.COM","","","+1 855-474-7546","","509","","51-200","Analytics
Cloud
Data
Enterprise
Investment
IT
Management
Platform
SaaS
Security","1/18/2023 12:00:00 AM","FundWebsite","7/6/2020 12:18:01 PM","1/12/2024 12:00:55 PM"
"f0ebfcde-69ab-41ad-a7ca-4819716c505b","Keolis","http://www.keolis.com/","https://parsers.vc/logo/f0ebfcde-69ab-41ad-a7ca-4819716c505b-0.webp","Keolis est un opérateur privé de transport public de voyageurs, engagé pour une mobilité durable et connectée.","","","","","","","France, Ile-de-France, Paris","https://twitter.com/groupekeolis","https://www.facebook.com/keolisgroup","https://www.instagram.com/keolisgroup","https://www.linkedin.com/company/26951","","https://www.youtube.com/user/groupekeolis","dpo@keolis.com","","","","","","","","Business
Networks
Public","4/4/2024 12:00:00 AM","FundWebsite","2/8/2021 9:57:33 PM","4/6/2024 3:39:03 AM"
"d5b257a9-dd44-47aa-a74c-cf189c1b85a4","KEV Group","http://www.kevgroup.com/","https://parsers.vc/logo/d5b257a9-dd44-47aa-a74c-cf189c1b85a4-1.webp","KEV Group is the only provider of a single, integrated solution that allows K-12 schools to manage every dollar by automating the entire school activity fund management process. KEV’s SchoolCash solution provides secure, real-time visibility and control over accounting, online payments, digital forms, and tracking. More than 17,000 schools across North America rely on SchoolCash to manage over $3 billion in activity funds annually.","1996","","","","","","Canada, Ontario, Cambridge","https://twitter.com/kevgroup","https://www.facebook.com/KEV-Group-111378062266170","https://www.instagram.com/kevgroup","https://www.linkedin.com/company/kev-group","","","social@kevgroup.com","","","+1 866-891-9138","","217","","51-200","EdTech
Fast
FinTech
Management
Online
Product
Provider
Security
Software
Technology","","FundWebsite","6/16/2020 12:53:46 PM","1/6/2023 1:38:43 PM"
"5b8054ef-def6-4ae0-b34b-0b54cd51332f","Kiefer Aquatics","http://www.kiefer.com/","https://parsers.vc/logo/5b8054ef-def6-4ae0-b34b-0b54cd51332f-1.png","Building on 70 years of trust, service and all things aquatic, Kiefer Aquatics has expanded its footprint within the aquatics industry to better serve today’s customer needs. Our merger with The Lifeguard Store and All-American Swim means our customers have access to a wider selection of elite products across all aquatic categories, the ability to create custom online team stores and swim apparel specific to their teams’ needs and access to 12 store locations across the country for in-person expertise.

Our Facebook page is dedicated to swimmers of all levels. We want to hear from you - your challenges, your goals, your achievements. This is your forum, and we're here to help and inspire you to achieve any swimming goal.","1947","","","","","","United States, Illinois, Bloomington","https://twitter.com/KieferAquatic","https://www.facebook.com/KieferAquatics","https://www.instagram.com/KieferAquatics","https://www.linkedin.com/company/adolph-kiefer-&-associates","","https://www.youtube.com/c/KieferSwim","info@kiefer.com","","","+1 800-323-4071","","16838","","51-200","Clothing
Distributor
E-commerce
Equipment
Market
Online
Product
Specialty
Store
Training","","FundWebsite","8/13/2021 9:38:18 AM","6/16/2024 8:43:12 PM"
"b12b52b6-fe68-4206-a356-3de396e715e3","Knowland","http://www.knowland.com/","https://parsers.vc/logo/b12b52b6-fe68-4206-a356-3de396e715e3-1.webp","Knowland is a growing data and technology company. Our team lives by innovation, teamwork, integrity, and customer-focus. We work together to provide groundbreaking solutions for our clients and increase transparency of the group market.

We help hotels, CVBs, and other venues drive revenue with meetings market intelligence. Powered by the industry’s largest source of historical data on actualized meetings and events, Knowland’s products enable timesaving tactics for booking better-qualified group business, competitive benchmarking, portfolio revenue-growth strategies, market share gains, increased RevPAR, and group trend forecasting.","2004","","","","","","United States, Virginia, Arlington","https://twitter.com/knowlandgroup","https://www.facebook.com/theknowlandgroup","","https://www.linkedin.com/company/the-knowland-group","","","info@knowland.com","","","+1 202-312-5880","","978","","51-200","Analytics
Business
Data
Database
Hospitality
Industry
Market
Sales
Technology
Tools","3/19/2024 12:00:00 AM","FundWebsite","6/16/2020 12:53:46 PM","3/20/2024 10:08:59 AM"
"aede9eec-6656-4d11-94d5-023f604d7ba1","Koontz-Wagner Services","http://www.koontz-wagner.com/","https://parsers.vc/logo/aede9eec-6656-4d11-94d5-023f604d7ba1-0.webp","Koontz-Wagner offers repair and testing services for electric motors and other mechanical and electrical equipment, as well as electrical contracting services for commercial and industrial projects. Its maintenance services division repairs motors, generators, switchgear, transformers, electronics and other electrical and mechanical equipment. Its electrical services division handles complex and high voltage electrical systems for industrial and commercial customers. First Capital Partners provided mezzanine debt and an equity co-investment to enable an independent sponsor and family office acquire the business.","","","","","","","United States, Indiana, South Bend","","","","","","","","","","","","","","","Business
Commerce
Construction
Electronics
Equipment
Family
Industry
Office
Service","","FundWebsite","8/13/2021 9:40:52 AM","5/9/2022 10:11:26 PM"
"d6bd72c4-b20e-44b3-a931-2b4a7939f146","Korbit","http://www.korbit.ai/","https://parsers.vc/logo/d6bd72c4-b20e-44b3-a931-2b4a7939f146-0.webp","Korbit is redefining businesses&#x27; strategic data science training program with its personalized learning path using AI-Powered Tutors to help boost your company. Join thousands of professionals &amp; upskill now!","","","","13950000","","","Canada, Montreal (06), Montreal","https://twitter.com/korbit_ai","https://www.facebook.com/korbitai","https://www.instagram.com/korbit_ai","https://www.linkedin.com/company/korbit-ai","","","team@korbit.ai","","","","","","","","Artificial Intelligence
Employee
Engineering
Lab
LED
Personal
Product
Research
Software
University","6/19/2023 12:00:00 AM","FundWebsite","7/12/2021 8:16:24 PM","1/13/2024 2:37:05 AM"
